P1_decision,P2_decision,P3_decision,P4_decision,P5_decision,P6_decision,P7_decision,P8_decision,all_participants_reached_decision,atomicity_violation,completed,consistent,coordinator_decided,decision,decision_retries,finish_time,loss,mobile,msg_received,msg_sent,n_participants,partial_delivery,prepare_retries,protocol,seed,speed,timeouts,unresolved_participants,until,vote_yes_prob
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.2085035028166273,0.0,False,,5,5,False,,ONE_SHOT,14,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.6569107335383655,0.0,False,,5,5,False,,ONE_SHOT,15,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.797944859598328,0.0,False,,5,5,False,,ONE_SHOT,16,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.131620962842073,0.0,False,,5,5,False,,ONE_SHOT,17,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.6311710839714837,0.0,False,,5,5,False,,ONE_SHOT,18,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3296580451637436,0.0,False,,5,5,False,,ONE_SHOT,19,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.567180456211698,0.0,False,,5,5,False,,ONE_SHOT,20,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.306741068170517,0.0,False,,5,5,False,,ONE_SHOT,21,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.598958207459563,0.0,False,,5,5,False,,ONE_SHOT,22,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.524408992790089,0.0,False,,5,5,False,,ONE_SHOT,23,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.328845977867708,0.0,False,,5,5,False,,ONE_SHOT,24,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.288937605162185,0.0,False,,5,5,False,,ONE_SHOT,25,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.368604070293382,0.0,False,,5,5,False,,ONE_SHOT,26,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3586342717009137,0.0,False,,5,5,False,,ONE_SHOT,27,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.625289720932826,0.0,False,,5,5,False,,ONE_SHOT,28,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3756504130653444,0.0,False,,5,5,False,,ONE_SHOT,29,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,0,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,1,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,2,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.4803512011304267,0.1,False,,5,5,False,,ONE_SHOT,3,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.4440644548337978,0.1,False,,5,5,False,,ONE_SHOT,4,0.0,,0,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,5,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.522774063349528,0.1,False,,5,5,False,,ONE_SHOT,6,0.0,,0,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,7,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.459532725334935,0.1,False,,5,5,False,,ONE_SHOT,8,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,9,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.496949203279195,0.1,False,,5,5,False,,ONE_SHOT,10,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,11,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.684340931717706,0.1,False,,5,5,False,,ONE_SHOT,12,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.259104109765646,0.1,False,,5,5,False,,ONE_SHOT,13,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3401933562308224,0.1,False,,5,5,False,,ONE_SHOT,14,0.0,,0,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,15,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.6145523140942206,0.1,False,,5,5,False,,ONE_SHOT,16,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.688730697834882,0.1,False,,5,5,False,,ONE_SHOT,17,0.0,,0,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,18,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3383328567604953,0.1,False,,5,5,False,,ONE_SHOT,19,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.9028998083824473,0.1,False,,5,5,False,,ONE_SHOT,21,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,22,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.365405816069174,0.1,False,,5,5,False,,ONE_SHOT,23,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,24,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,25,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,27,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.1,False,,5,5,True,,ONE_SHOT,28,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.750693705547416,0.1,False,,5,5,False,,ONE_SHOT,29,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,0,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,1,0.0,,1,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,2,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,3,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,4,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,5,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,6,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,7,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,8,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,9,0.0,,1,80.0,1.0
,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,10,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,11,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,12,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,13,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,14,0.0,,1,80.0,1.0
,,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,15,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,16,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.688730697834882,0.2,False,,5,5,False,,ONE_SHOT,17,0.0,,0,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,18,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3383328567604953,0.2,False,,5,5,False,,ONE_SHOT,19,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.9028998083824473,0.2,False,,5,5,False,,ONE_SHOT,21,0.0,,0,80.0,1.0
COMMIT,,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,22,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.365405816069174,0.2,False,,5,5,False,,ONE_SHOT,23,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,24,0.0,,1,80.0,1.0
,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,25,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,27,0.0,,3,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,28,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.2,False,,5,5,True,,ONE_SHOT,29,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,0,0.0,,1,80.0,1.0
COMMIT,,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,1,0.0,,2,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,2,0.0,,2,80.0,1.0
COMMIT,COMMIT,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,3,0.0,,2,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,4,0.0,,1,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,5,0.0,,2,80.0,1.0
COMMIT,,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,6,0.0,,3,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,7,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,8,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,9,0.0,,1,80.0,1.0
,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,10,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,11,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,12,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,13,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,14,0.0,,1,80.0,1.0
,,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,15,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,16,0.0,,1,80.0,1.0
,COMMIT,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,17,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,18,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3383328567604953,0.3,False,,5,5,False,,ONE_SHOT,19,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,21,0.0,,1,80.0,1.0
COMMIT,,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,22,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,23,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,24,0.0,,2,80.0,1.0
,COMMIT,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,25,0.0,,3,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,,,,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,27,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,28,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,5,5,True,,ONE_SHOT,29,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,0,0.0,,1,80.0,1.0
COMMIT,,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,1,0.0,,2,80.0,1.0
,,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,2,0.0,,3,80.0,1.0
,COMMIT,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,3,0.0,,3,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,4,0.0,,1,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,5,0.0,,2,80.0,1.0
COMMIT,,,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,6,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,7,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,8,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,9,0.0,,1,80.0,1.0
,COMMIT,,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,10,0.0,,4,80.0,1.0
COMMIT,,,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,11,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,12,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,13,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,14,0.0,,1,80.0,1.0
,,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,15,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,16,0.0,,1,80.0,1.0
,COMMIT,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,17,0.0,,1,80.0,1.0
COMMIT,,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,18,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,,,True,False,True,True,True,COMMIT,,3.3383328567604953,0.4,False,,5,5,False,,ONE_SHOT,19,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,21,0.0,,2,80.0,1.0
COMMIT,,,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,22,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,23,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,24,0.0,,2,80.0,1.0
,COMMIT,,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,25,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,,,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,27,0.0,,4,80.0,1.0
COMMIT,COMMIT,,,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,28,0.0,,3,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,5,5,True,,ONE_SHOT,29,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.285683920776651,0.0,False,,8,8,False,,ONE_SHOT,0,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.1036994030621745,0.0,False,,8,8,False,,ONE_SHOT,1,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.429233068545168,0.0,False,,8,8,False,,ONE_SHOT,2,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.227689562652845,0.0,False,,8,8,False,,ONE_SHOT,3,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.070707370172137,0.0,False,,8,8,False,,ONE_SHOT,4,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.182411501728586,0.0,False,,8,8,False,,ONE_SHOT,5,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,4.890538242210822,0.0,False,,8,8,False,,ONE_SHOT,6,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.047217210591232,0.0,False,,8,8,False,,ONE_SHOT,7,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.139033890877023,0.0,False,,8,8,False,,ONE_SHOT,8,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.119671371748908,0.0,False,,8,8,False,,ONE_SHOT,9,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,4.9307195891534406,0.0,False,,8,8,False,,ONE_SHOT,10,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.261930372590847,0.0,False,,8,8,False,,ONE_SHOT,11,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.214725250686492,0.0,False,,8,8,False,,ONE_SHOT,12,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.250823199558375,0.0,False,,8,8,False,,ONE_SHOT,13,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,4.893169833690493,0.0,False,,8,8,False,,ONE_SHOT,14,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.571623262658511,0.0,False,,8,8,False,,ONE_SHOT,15,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.299529832637095,0.0,False,,8,8,False,,ONE_SHOT,16,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,5.171962040066313,0.0,False,,8,8,False,,ONE_SHOT,17,0.0,,0,80.0,1.0
